,WHORegionCode,WHORegionName,CountryIso3,CountryTerritoryArea,IncomeWorldBankJune,Year,AntimicrobialClass,ATC4,ATC4Name,RouteOfAdministration,DDD,DID,Notes
15773,EUR,European Region,SVN,Slovenia,High Income,2022,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AB,Imidazole derivatives (J02AB),O,960.0,0.001240724,
15774,EUR,European Region,SVN,Slovenia,High Income,2022,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,216028.37,0.279199633,
15775,EUR,European Region,SVN,Slovenia,High Income,2022,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,14162.75,0.018304238,
15776,EUR,European Region,SVN,Slovenia,High Income,2022,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,12544.8,0.016213165,
15777,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,252527.823296,0.326372297,
15778,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,32340.875,0.041798031,
15779,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,9.2307692,1.19e-05,
15780,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,10790.0,0.013945224,
15781,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,234090.1,0.302542994,
15782,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,1980.0,0.002558994,
15783,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,8078.1,0.010440307,
15784,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,34395.0,0.044452866,
15785,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,9161.6,0.011840657,
15786,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,282420.0,0.365005605,
15787,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,4023.04,0.005199462,
15788,EUR,European Region,SVN,Slovenia,High Income,2022,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),P,83.5,0.000107917,
15789,EUR,European Region,SVN,Slovenia,High Income,2022,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,37559.1866667,0.048542287,
15790,EUR,European Region,SVN,Slovenia,High Income,2022,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,663.5,0.000857521,
15791,EUR,European Region,SVN,Slovenia,High Income,2022,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,5631.666667,0.007278485,
15792,EUR,European Region,SVN,Slovenia,High Income,2022,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,10765.1937981,0.01391321,
15793,EUR,European Region,SVN,Slovenia,High Income,2022,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,30376.166667,0.0392588,
15794,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,54458.2441663,0.070397261,
15795,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,428593.5,0.554035684,
15796,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,3340.0,0.00431756,
15797,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,1057731.33333,1.367311688,
15798,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,8944.458333,0.011562357,
15799,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,449838.33984,0.581498534,
15800,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,17371.4666634,0.022455809,
15801,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,115445.15,0.149234024,
15802,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,117604.0,0.152024733,
15803,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,2031715.8,2.626365195,
15804,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,173368.604163,0.224110709,
15805,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,26643.24,0.034441273,
15806,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,57536.33333,0.07437626,
15807,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,329109.0,0.425433726,
15808,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,33138.75,0.04283791,
15809,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,37684.0,0.048713479,
15810,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,54499.583333,0.070450714,
15811,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,17908.25,0.023149697,
15812,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),I,252.0,0.000325756,
15813,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),P,293.0,0.000378756,
15814,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,47726.5,0.061695252,
15815,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,429.0,0.000554565,
15816,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01EC,Intermediate-acting sulfonamides (J01EC),O,5162.5,0.006673478,
15817,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,438785.0,0.567210066,
15818,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,7543.75,0.00975168,
15819,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,870634.2316593,1.125454379,
15820,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,10639.0,0.013752859,
15821,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,157380.04,0.203442558,
15822,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,10144.33333,0.013113411,
15823,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),I,4948.16,0.006396454,
15824,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,36786.7500033,0.04755362,
15825,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),I,224.0,0.000289561,
15826,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,718384.0,0.928643021,
15827,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,33200.25,0.04291741,
15828,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,36924.43,0.047731596,
15829,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),I,1123.12368,0.00145184,
15830,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,4681.1000004,0.00605118,
15831,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,34998.0,0.045241332,
15832,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,385898.75,0.498844891,
15833,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,43355.5,0.056044932,
15834,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,9032.910714,0.011676694,
15835,EUR,European Region,SVN,Slovenia,High income,2021,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,84612.0,0.109376524,
15836,EUR,European Region,SVN,Slovenia,High income,2021,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,431459.98,0.557741134,
15837,EUR,European Region,SVN,Slovenia,High income,2021,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,13760.0,0.017787323,
15838,EUR,European Region,SVN,Slovenia,High income,2021,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AB,Imidazole derivatives (J02AB),O,1080.0,0.001396098,
15839,EUR,European Region,SVN,Slovenia,High income,2021,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,181553.085,0.23469065,
15840,EUR,European Region,SVN,Slovenia,High income,2021,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,19197.0,0.024815643,
15841,EUR,European Region,SVN,Slovenia,High income,2021,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,14281.2,0.018461067,
15842,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,221806.109965,0.286725066,
15843,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,36124.8125,0.046697944,
15844,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,5.5384615,7.16e-06,
15845,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,217223.3333337,0.280801021,
15846,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,4290.0,0.005545612,
15847,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,83.0,0.000107295,
15848,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,46560.0,0.060187367,
15849,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,8159.2,0.010547298,
15850,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,252240.0,0.326066451,
15851,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,2548.0,0.003293757,
15852,EUR,European Region,SVN,Slovenia,High income,2021,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),P,99.5,0.000128622,
15853,EUR,European Region,SVN,Slovenia,High income,2021,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,30952.6666667,0.040011997,
15854,EUR,European Region,SVN,Slovenia,High income,2021,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,611.5,0.000790476,
15855,EUR,European Region,SVN,Slovenia,High income,2021,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,5705.833333,0.007375836,
15856,EUR,European Region,SVN,Slovenia,High income,2021,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,6914.9379842,0.008938826,
15857,EUR,European Region,SVN,Slovenia,High income,2021,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,34479.0,0.044570429,
15858,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,58533.618055,0.075728658,
15859,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,416338.08,0.538642892,
15860,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,494.0,0.000639119,
15861,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,1088291.33367,1.407991294,
15862,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,8437.083333,0.010915588,
15863,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,562193.96967,0.727345878,
15864,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),P,20262.91667,0.02621542,
15865,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),O,125316.5,0.162129877,
15866,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CF,Beta-lactamase resistant penicillins (J01CF),P,109835.5,0.142101129,
15867,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",O,1990115.0503,2.574737644,
15868,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01CR,"Combinations of penicillins, incl. beta-lactamase inhibitors (J01CR)",P,153582.1190467,0.198698896,
15869,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),O,29764.98,0.038508836,
15870,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DB,First-generation cephalosporins (J01DB),P,56604.33333,0.073232604,
15871,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),O,272207.0,0.352171403,
15872,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DC,Second-generation cephalosporins (J01DC),P,28217.0833333,0.036506205,
15873,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),O,39039.0,0.050507223,
15874,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DD,Third-generation cephalosporins (J01DD),P,52760.758333,0.068259928,
15875,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DE,Fourth-generation cephalosporins (J01DE),P,12312.25,0.015929136,
15876,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),I,672.0,0.000869409,
15877,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DF,Monobactams (J01DF),P,608.0,0.000786608,
15878,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DH,Carbapenems (J01DH),P,41429.66667,0.053600144,
15879,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01DI,Other cephalosporins and penems (J01DI),P,1114.8333333,0.00144233,
15880,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01EC,Intermediate-acting sulfonamides (J01EC),O,3813.333333,0.00493355,
15881,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",O,435333.25,0.563218144,
15882,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01EE,"Combinations of sulfonamides and trimethoprim, incl. derivatives (J01EE)",P,6185.5,0.008002572,
15883,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),O,923712.6666596,1.195065468,
15884,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01FA,Macrolides (J01FA),P,10621.2,0.013741318,
15885,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),O,158361.62,0.204882439,
15886,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01FF,Lincosamides (J01FF),P,9905.833333,0.012815803,
15887,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),I,4655.92,0.006023658,
15888,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01GB,Other aminoglycosides (J01GB),P,36976.1666633,0.047838405,
15889,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),I,224.0,0.000289803,
15890,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),O,712301.25,0.921549155,
15891,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01MA,Fluoroquinolones (J01MA),P,31925.0,0.04130339,
15892,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XA,Glycopeptide antibacterials (J01XA),P,29809.25,0.038566111,
15893,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),I,1241.706667,0.001606474,
15894,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XB,Polymyxins (J01XB),P,1269.1111111,0.00164193,
15895,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XD,Imidazole derivatives (J01XD),P,34422.0,0.044533917,
15896,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XE,Nitrofuran derivatives (J01XE),O,341601.0,0.441950808,
15897,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),O,33496.5,0.04333654,
15898,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",J01XX,Other antibacterials (J01XX),P,5845.964286,0.007563293,
15899,EUR,European Region,SVN,Slovenia,High income,2020,"Antibacterials (ATC J01, A07AA, P01AB)",P01AB,Nitroimidazole derivatives (P01AB),O,80235.72,0.103806023,
15900,EUR,European Region,SVN,Slovenia,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",D01BA,Antifungals for systemic use (D01BA),O,374981.94,0.48513784,
15901,EUR,European Region,SVN,Slovenia,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AA,Antibiotics (J02AA),P,12361.42857,0.015992762,
15902,EUR,European Region,SVN,Slovenia,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AB,Imidazole derivatives (J02AB),O,720.0,0.00093151,
15903,EUR,European Region,SVN,Slovenia,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),O,169549.7875,0.219357278,
15904,EUR,European Region,SVN,Slovenia,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AC,Triazole and tetrazole derivatives (J02AC),P,14592.0,0.018878592,
15905,EUR,European Region,SVN,Slovenia,High income,2020,"Antimycotics and antifungals for systemic use (J02, D01B)",J02AX,Other antimycotics for systemic use (J02AX),P,11261.1,0.014569196,
15906,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),O,202604.824445,0.262122668,
15907,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AB,Nucleosides and nucleotides excl. reverse transcriptase inhibitors (J05AB),P,3067.6875,0.003968861,
15908,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AD,Phosphonic acid derivatives (J05AD),P,37.8461538,4.9e-05,
15909,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AE,Protease inhibitors (J05AE),O,1622.5,0.00209913,
15910,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AF,Nucleoside and nucleotide reverse transcriptase inhibitors (J05AF),O,209788.0266666,0.271416002,
15911,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AG,Non-nucleoside reverse transcriptase inhibitors (J05AG),O,7710.0,0.009974914,
15912,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),I,830.0,0.001073823,
15913,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),O,26871.7,0.034765617,
15914,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AH,Neuraminidase inhibitors (J05AH),P,3.1666667,4.1e-06,
15915,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AJ,Integrase inhibitors (J05AJ),O,75990.0,0.098313067,
15916,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AP,Antivirals for treatment of hcv infections (J05AP),O,8808.8,0.011396501,
15917,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AR,"Antivirals for treatment of hiv infections, combinations (J05AR)",O,260190.0,0.336624185,
15918,EUR,European Region,SVN,Slovenia,High income,2020,Antivirals for systemic use (ATC J05),J05AX,Other antivirals (J05AX),O,658.75,0.000852316,
15919,EUR,European Region,SVN,Slovenia,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),O,32504.5,0.042053127,
15920,EUR,European Region,SVN,Slovenia,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AB,Antibiotics (J04AB),P,504.0,0.000652057,
15921,EUR,European Region,SVN,Slovenia,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AC,Hydrazides (J04AC),O,4825.666666,0.00624327,
15922,EUR,European Region,SVN,Slovenia,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AK,Other drugs for treatment of tuberculosis (J04AK),O,8380.6666667,0.010842598,
15923,EUR,European Region,SVN,Slovenia,High income,2020,Drugs for the treatment of tuberculosis (ATC J04A),J04AM,Combinations of drugs for treatment of tuberculosis (J04AM),O,27788.666667,0.035951954,
15924,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",A07AA,Antibiotics (A07AA),O,175.7125,0.000227866,
15925,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),O,427312.0,0.554080768,
15926,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01AA,Tetracyclines (J01AA),P,1250.0,0.001620865,
15927,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),O,1719499.70667,2.229616106,
15928,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CA,Penicillins with extended spectrum (J01CA),P,7754.833333,0.010055426,
15929,EUR,European Region,SVN,Slovenia,High income,2019,"Antibacterials (ATC J01, A07AA, P01AB)",J01CE,Beta-lactamase sensitive penicillins (J01CE),O,1100916.84113,1.427521032,
